text,pos_tagged
 까지단위  원　제  기 반기제  기 반기개월누적개월누적영업수익 주영업비용영업이익6151055118679826894756254618856458610299기타수익2161457267165597845679460552251856064기타비용이자수익금융수익금융비용지분법손익 주법인세비용차감전순이익법인세비용 주계속영업순이익중단영업순이익 주　　　당기순이익당기순이익손실의 귀속　　　　　지배기업 소유주지분　　계속영업이익　　중단영업이익　　　　비지배지분864028644617111289926492716964987　　계속영업이익86402864461711128992649271407596729　　중단영업이익　　　51705144기타포괄손익　후속적으로 당기손익으로 재분류되는 항목　　기타포괄손익공정가치 채무상품 평가손익　　　　　해외사업환산손익　　지분법자본변동 주　후속적으로 당기손익으로 재분류되지 않는 항목947574947470797006667690441252796990　　기타포괄손익공정가치 측정 지분상품 평가손익59765720941106007074061492255744444842　　기타포괄손익공정가치 측정 지분상품 처분손익　　지분법자본변동 주　　순확정급여부채의 재측정요소　　총포괄손익총 포괄손익의 귀속　　　　　지배기업 소유주지분　비지배지분주당이익　　　　　기본주당순이익 단위  원　　　　　　계속영업순이익 단위  원　　중단영업순이익 단위  원　　　　희석주당순이익 단위  원　　　　　　계속영업순이익 단위  원　　중단영업순이익 단위  원　　　연결 자본변동표제  기 반기 ,"[('30', 'Number'), ('까지', 'Verb'), ('단위', 'Noun'), ('원', 'Noun'), ('\u3000', 'Foreign'), ('제', 'Noun'), ('24', 'Number'), ('기', 'Noun'), ('반', 'Modifier'), ('기제', 'Noun'), ('23', 'Number'), ('기', 'Noun'), ('반기', 'Noun'), ('3', 'Number'), ('개월', 'Noun'), ('누적', 'Noun'), ('3', 'Number'), ('개월', 'Noun'), ('누적', 'Noun'), ('영업', 'Noun'), ('수익', 'Noun'), ('주', 'Noun'), ('52045781381874389100336213116635491123203162619182965', 'Number'), ('영업', 'Noun'), ('비용', 'Noun'), ('1709630326756325306509318413279236504352538160572666', 'Number'), ('영업', 'Noun'), ('이익', 'Noun'), ('336151055118637938268947335625461885624458610299', 'Number'), ('기타', 'Noun'), ('수익', 'Noun'), ('32163314537267165359784567943605522531856064', 'Number'), ('기타', 'Noun'), ('비용', 'Noun'), ('1020158533841867219465412691162655870218376027', 'Number'), ('이자', 'Noun'), ('수익', 'Noun'), ('96368947451821552429644738470947958637732', 'Number'), ('금융', 'Noun'), ('수익', 'Noun'), ('229189037867382365717674290866810225388948524629', 'Number'), ('금융', 'Noun'), ('비용', 'Noun'), ('18186054295539159266311675464341030112707457522', 'Number'), ('지', 'Modifier'), ('분법', 'Noun'), ('손익', 'Noun'), ('주', 'Noun'), ('960086544460207546475020112850862771211044610481', 'Number'), ('법인세', 'Noun'), ('비용', 'Noun'), ('차감', 'Noun'), ('전', 'Modifier'), ('순이익', 'Noun'), ('2631773614685198237860246471204504421072016405656', 'Number'), ('법인세', 'Noun'), ('비용', 'Noun'), ('주', 'Noun'), ('14104702950215209951138117106568494811216837318750', 'Number'), ('계속', 'Noun'), ('영업', 'Noun'), ('순이익', 'Noun'), ('158474411253309872647907540551955631855179086906', 'Number'), ('중단', 'Noun'), ('영업', 'Noun'), ('순이익', 'Noun'), ('주', 'Noun'), ('19', 'Number'), ('\u3000\u3000\u3000', 'Foreign'), ('14999894577525', 'Number'), ('당', 'Modifier'), ('기', 'Modifier'), ('순이익', 'Noun'), ('15847441125330987264790754055195563115855073664431', 'Number'), ('당', 'Modifier'), ('기', 'Modifier'), ('순이익', 'Noun'), ('손실', 'Noun'), ('의', 'Josa'), ('귀속', 'Noun'), ('\u3000\u3000\u3000\u3000\u3000', 'Foreign'), ('지배', 'Noun'), ('기업', 'Noun'), ('소유', 'Noun'), ('주지', 'Noun'), ('분', 'Suffix'), ('18331081408935448995102052765269070415838149014558', 'Number'), ('\u3000\u3000', 'Foreign'), ('계속', 'Noun'), ('영업', 'Noun'), ('이익', 'Noun'), ('183310814089354489951020527652690704841771490177', 'Number'), ('\u3000\u3000', 'Foreign'), ('중단', 'Noun'), ('영업', 'Noun'), ('이익', 'Noun'), ('\u3000\u3000\u3000', 'Foreign'), ('14996377524381', 'Number'), ('\u3000', 'Foreign'), ('비지', 'Noun'), ('배지', 'Noun'), ('분', 'Suffix'), ('24836402836446173031131289926492716924649873', 'Number'), ('\u3000\u3000', 'Foreign'), ('계속', 'Noun'), ('영업', 'Noun'), ('이익', 'Noun'), ('24836402836446173031131289926492713407596729', 'Number'), ('\u3000\u3000', 'Foreign'), ('중단', 'Noun'), ('영업', 'Noun'), ('이익', 'Noun'), ('\u3000\u3000\u3000', 'Foreign'), ('3517053144', 'Number'), ('기타', 'Noun'), ('포괄', 'Noun'), ('손익', 'Noun'), ('90322031376314968564810523070473433095571342213', 'Number'), ('\u3000', 'Foreign'), ('후속', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('당', 'Modifier'), ('기', 'Modifier'), ('손익', 'Noun'), ('으로', 'Josa'), ('재', 'Noun'), ('분류', 'Noun'), ('되는', 'Verb'), ('항목', 'Noun'), ('508844938816102494855735235542034714220851041246', 'Number'), ('\u3000\u3000', 'Foreign'), ('기타', 'Noun'), ('포괄', 'Noun'), ('손익', 'Noun'), ('공정', 'Noun'), ('가치', 'Noun'), ('채무', 'Noun'), ('상품', 'Noun'), ('평가', 'Noun'), ('손익', 'Noun'), ('\u3000\u3000\u3000', 'Foreign'), ('483039456', 'Number'), ('\u3000\u3000', 'Foreign'), ('해외', 'Noun'), ('사업', 'Noun'), ('환산', 'Noun'), ('손익', 'Noun'), ('909535942191420198597882234098642644263642135', 'Number'), ('\u3000\u3000', 'Foreign'), ('지', 'Modifier'), ('분법', 'Noun'), ('자', 'Suffix'), ('본', 'Modifier'), ('변동', 'Noun'), ('주', 'Noun'), ('9599798533035116696841714057883021140264631643925', 'Number'), ('\u3000', 'Foreign'), ('후속', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('당', 'Modifier'), ('기', 'Modifier'), ('손익', 'Noun'), ('으로', 'Josa'), ('재', 'Noun'), ('분류', 'Noun'), ('되지', 'Verb'), ('않는', 'Verb'), ('항목', 'Noun'), ('39437537494747190792370066246769044125279699033', 'Number'), ('\u3000\u3000', 'Foreign'), ('기타', 'Noun'), ('포괄', 'Noun'), ('손익', 'Noun'), ('공정', 'Noun'), ('가치', 'Noun'), ('측정', 'Noun'), ('지', 'Modifier'), ('분', 'Noun'), ('상품', 'Noun'), ('평가', 'Noun'), ('손익', 'Noun'), ('3597336572094110603007074061439225195744444842', 'Number'), ('\u3000\u3000', 'Foreign'), ('기타', 'Noun'), ('포괄', 'Noun'), ('손익', 'Noun'), ('공정', 'Noun'), ('가치', 'Noun'), ('측정', 'Noun'), ('지', 'Modifier'), ('분', 'Noun'), ('상품', 'Noun'), ('처분', 'Noun'), ('손익', 'Noun'), ('2866436522866436522321660080823216600808', 'Number'), ('\u3000\u3000', 'Foreign'), ('지', 'Modifier'), ('분법', 'Noun'), ('자', 'Suffix'), ('본', 'Modifier'), ('변동', 'Noun'), ('주', 'Noun'), ('9647931210109099902626524157759856318653383', 'Number'), ('\u3000\u3000', 'Foreign'), ('순', 'Modifier'), ('확정', 'Noun'), ('급', 'Suffix'), ('여', 'Josa'), ('부채', 'Noun'), ('의', 'Josa'), ('재', 'Noun'), ('측정', 'Noun'), ('요소', 'Noun'), ('2986475962029864759620', 'Number'), ('\u3000\u3000', 'Foreign'), ('총', 'Modifier'), ('포괄', 'Noun'), ('손익', 'Noun'), ('744745902510118698383314557125668996115759502322218', 'Number'), ('총', 'Noun'), ('포괄', 'Noun'), ('손익', 'Noun'), ('의', 'Josa'), ('귀속', 'Noun'), ('\u3000\u3000\u3000\u3000\u3000', 'Foreign'), ('지배', 'Noun'), ('기업', 'Noun'), ('소유', 'Noun'), ('주지', 'Noun'), ('분', 'Suffix'), ('719012745869113441954467155789308715315741251609621', 'Number'), ('\u3000', 'Foreign'), ('비지', 'Noun'), ('배지', 'Noun'), ('분', 'Suffix'), ('25733156641525642884741336360280818250712597', 'Number'), ('주', 'Modifier'), ('당', 'Modifier'), ('이익', 'Noun'), ('\u3000\u3000\u3000\u3000\u3000', 'Foreign'), ('기', 'Modifier'), ('본', 'Modifier'), ('주', 'Modifier'), ('당', 'Modifier'), ('순이익', 'Noun'), ('단위', 'Noun'), ('원', 'Noun'), ('\u3000\u3000\u3000\u3000\u3000\u3000', 'Foreign'), ('계속', 'Noun'), ('영업', 'Noun'), ('순이익', 'Noun'), ('단위', 'Noun'), ('원', 'Noun'), ('1205233235505684', 'Number'), ('\u3000\u3000', 'Foreign'), ('중단', 'Noun'), ('영업', 'Noun'), ('순이익', 'Noun'), ('단위', 'Noun'), ('원', 'Noun'), ('\u3000\u3000\u3000', 'Foreign'), ('101253', 'Number'), ('\u3000', 'Foreign'), ('희', 'Adjective'), ('석', 'Modifier'), ('주', 'Modifier'), ('당', 'Modifier'), ('순이익', 'Noun'), ('단위', 'Noun'), ('원', 'Noun'), ('\u3000\u3000\u3000\u3000\u3000\u3000', 'Foreign'), ('계속', 'Noun'), ('영업', 'Noun'), ('순이익', 'Noun'), ('단위', 'Noun'), ('원', 'Noun'), ('1198231935195634', 'Number'), ('\u3000\u3000', 'Foreign'), ('중단', 'Noun'), ('영업', 'Noun'), ('순이익', 'Noun'), ('단위', 'Noun'), ('원', 'Noun'), ('\u3000\u3000\u3000', 'Foreign'), ('100375', 'Number'), ('연결', 'Noun'), ('자본변동표', 'Noun'), ('제', 'Noun'), ('24', 'Number'), ('기', 'Noun'), ('반기', 'Noun'), ('2022', 'Number')]"
 까지제  기 반기 ,"[('30', 'Number'), ('까지', 'Verb'), ('제', 'Noun'), ('23', 'Number'), ('기', 'Noun'), ('반기', 'Noun'), ('2021', 'Number')]"
 까지단위  원　자본지배기업의 소유주에게 귀속되는 자본비지배지분자본  합계자본금자본잉여금기타자본구성요소이익잉여금지배기업의 소유주에게 귀속되는 자본 합계,"[('30', 'Number'), ('까지', 'Verb'), ('단위', 'Noun'), ('원', 'Noun'), ('\u3000', 'Foreign'), ('자본', 'Noun'), ('지배', 'Noun'), ('기업', 'Noun'), ('의', 'Josa'), ('소', 'Modifier'), ('유주', 'Noun'), ('에게', 'Josa'), ('귀속', 'Noun'), ('되는', 'Verb'), ('자본', 'Noun'), ('비지', 'Noun'), ('배지', 'Noun'), ('분', 'Suffix'), ('자본', 'Noun'), ('합계', 'Noun'), ('자본금', 'Noun'), ('자', 'Suffix'), ('본', 'Modifier'), ('잉여', 'Noun'), ('금기', 'Noun'), ('타자', 'Noun'), ('본', 'Modifier'), ('구성요소', 'Noun'), ('이익', 'Noun'), ('잉여', 'Noun'), ('금지', 'Noun'), ('배', 'Noun'), ('기업', 'Noun'), ('의', 'Josa'), ('소', 'Modifier'), ('유주', 'Noun'), ('에게', 'Josa'), ('귀속', 'Noun'), ('되는', 'Verb'), ('자본', 'Noun'), ('합계', 'Noun'), ('2021', 'Number')]"
 까지제  기 반기 ,"[('30', 'Number'), ('까지', 'Verb'), ('제', 'Noun'), ('23', 'Number'), ('기', 'Noun'), ('반기', 'Noun'), ('2021', 'Number')]"
 까지단위  원　제  기 반기제  기 반기영업활동현금흐름　영업으로부터 창출된 현금흐름　이자의 수입　이자의 지급56573652120469551157　배당금의 수취　법인세의 납부투자활동현금흐름　단기금융상품의 순증감　당기손익공정가치 측정 금융자산의 취득4564343426336848345374　당기손익공정가치 측정 금융자산의 처분741647528763434628190750　유형자산의 취득 주　유형자산의 처분　리스채권의 회수　무형자산의 취득 주　무형자산의 처분　기타포괄손익공정가치 측정 금융자산의 취득　기타포괄손익공정가치 측정 금융자산의 처분　관계기업및공동기업투자주식의 취득 주　관계기업및공동기업투자주식의 처분　사업결합으로 인한 현금의 증가　종속기업의 관계기업 전환 등으로 인한 순현금흐름　　단기대여금의 순증감　장기대여금의 순증감　기타투자활동으로 인한 현금유출입액재무활동현금흐름　단기차입금의 차입　단기차입금의 상환　장기차입금의 차입　장기차입금의 상환　사채의 발행　　리스부채의 상환　당기손익공정가치 측정 금융부채의 증가　자기주식의 처분　　배당금지급　종속기업의 유상증자　　　주식선택권 행사　비지배지분과의 거래로 인한 현금유입　비지배지분과의 거래로 인한 현금유출　　기타재무활동으로 인한 현금유입액　기타재무활동으로 인한 현금유출액현금및현금성자산에 대한 환율변동효과현금및현금성자산의증가감소기초현금및현금성자산　기초 매각예정자산으로 분류된 현금및현금성자산　　기초 재무상태표상 현금및현금성자산반기말현금및현금성자산,"[('30', 'Number'), ('까지', 'Verb'), ('단위', 'Noun'), ('원', 'Noun'), ('\u3000', 'Foreign'), ('제', 'Noun'), ('24', 'Number'), ('기', 'Noun'), ('반', 'Modifier'), ('기제', 'Noun'), ('23', 'Number'), ('기', 'Noun'), ('반', 'Modifier'), ('기', 'Modifier'), ('영업', 'Noun'), ('활동', 'Noun'), ('현금', 'Noun'), ('흐름', 'Noun'), ('691929914396540060471291', 'Number'), ('\u3000', 'Foreign'), ('영업', 'Noun'), ('으로부터', 'Josa'), ('창', 'Noun'), ('출', 'Verb'), ('된', 'Verb'), ('현금', 'Noun'), ('흐름', 'Noun'), ('1197432717739932588151351', 'Number'), ('\u3000', 'Foreign'), ('이자', 'Noun'), ('의', 'Josa'), ('수입', 'Noun'), ('1267479054311346933006', 'Number'), ('\u3000', 'Foreign'), ('이자', 'Noun'), ('의', 'Josa'), ('지급', 'Noun'), ('2456573652120469551157', 'Number'), ('\u3000', 'Foreign'), ('배당금', 'Noun'), ('의', 'Josa'), ('수취', 'Noun'), ('2803292996635686925228', 'Number'), ('\u3000', 'Foreign'), ('법인세', 'Noun'), ('의', 'Josa'), ('납부', 'Noun'), ('521644787331419091987137', 'Number'), ('투자', 'Noun'), ('활동', 'Noun'), ('현금', 'Noun'), ('흐름', 'Noun'), ('56739241142613030412745255', 'Number'), ('\u3000', 'Foreign'), ('단', 'Modifier'), ('기', 'Modifier'), ('금융', 'Noun'), ('상품', 'Noun'), ('의', 'Josa'), ('순', 'Modifier'), ('증감', 'Noun'), ('109856946791102766999250', 'Number'), ('\u3000', 'Foreign'), ('당', 'Modifier'), ('기', 'Modifier'), ('손익', 'Noun'), ('공정', 'Noun'), ('가치', 'Noun'), ('측정', 'Noun'), ('금융', 'Noun'), ('자산', 'Noun'), ('의', 'Josa'), ('취득', 'Noun'), ('30456434342633684834537430', 'Number'), ('\u3000', 'Foreign'), ('당', 'Modifier'), ('기', 'Modifier'), ('손익', 'Noun'), ('공정', 'Noun'), ('가치', 'Noun'), ('측정', 'Noun'), ('금융', 'Noun'), ('자산', 'Noun'), ('의', 'Josa'), ('처분', 'Noun'), ('23741647528763434628190750', 'Number'), ('\u3000', 'Foreign'), ('유형', 'Noun'), ('자산', 'Noun'), ('의', 'Josa'), ('취득', 'Noun'), ('주', 'Noun'), ('6295058830800492060101917', 'Number'), ('\u3000', 'Foreign'), ('유형', 'Noun'), ('자산', 'Noun'), ('의', 'Josa'), ('처분', 'Noun'), ('22028174235195314445', 'Number'), ('\u3000', 'Foreign'), ('리스', 'Noun'), ('채권', 'Noun'), ('의', 'Josa'), ('회수', 'Noun'), ('29698266581523389887', 'Number'), ('\u3000', 'Foreign'), ('무형', 'Noun'), ('자산', 'Noun'), ('의', 'Josa'), ('취득', 'Noun'), ('주', 'Noun'), ('82577639696431750569210', 'Number'), ('\u3000', 'Foreign'), ('무형', 'Noun'), ('자산', 'Noun'), ('의', 'Josa'), ('처분', 'Noun'), ('901912723349355871', 'Number'), ('\u3000', 'Foreign'), ('기타', 'Noun'), ('포괄', 'Noun'), ('손익', 'Noun'), ('공정', 'Noun'), ('가치', 'Noun'), ('측정', 'Noun'), ('금융', 'Noun'), ('자산', 'Noun'), ('의', 'Josa'), ('취득', 'Noun'), ('37790192894215440738135', 'Number'), ('\u3000', 'Foreign'), ('기타', 'Noun'), ('포괄', 'Noun'), ('손익', 'Noun'), ('공정', 'Noun'), ('가치', 'Noun'), ('측정', 'Noun'), ('금융', 'Noun'), ('자산', 'Noun'), ('의', 'Josa'), ('처분', 'Noun'), ('27654177870218552470592', 'Number'), ('\u3000', 'Foreign'), ('관계', 'Noun'), ('기업', 'Noun'), ('및', 'Noun'), ('공', 'Modifier'), ('동', 'Modifier'), ('기업', 'Noun'), ('투자', 'Noun'), ('주식', 'Noun'), ('의', 'Josa'), ('취득', 'Noun'), ('주', 'Noun'), ('9133528260998504708236594', 'Number'), ('\u3000', 'Foreign'), ('관계', 'Noun'), ('기업', 'Noun'), ('및', 'Noun'), ('공', 'Modifier'), ('동', 'Modifier'), ('기업', 'Noun'), ('투자', 'Noun'), ('주식', 'Noun'), ('의', 'Josa'), ('처분', 'Noun'), ('42772913223247742125310', 'Number'), ('\u3000', 'Foreign'), ('사업', 'Noun'), ('결합', 'Noun'), ('으로', 'Josa'), ('인한', 'Adjective'), ('현금', 'Noun'), ('의', 'Josa'), ('증가', 'Noun'), ('26773060691683510089606', 'Number'), ('\u3000', 'Foreign'), ('종', 'Noun'), ('속', 'Modifier'), ('기업', 'Noun'), ('의', 'Josa'), ('관계', 'Noun'), ('기업', 'Noun'), ('전환', 'Noun'), ('등', 'Noun'), ('으로', 'Josa'), ('인한', 'Adjective'), ('순', 'Modifier'), ('현금', 'Noun'), ('흐름', 'Noun'), ('\u3000', 'Foreign'), ('11244661283837', 'Number'), ('\u3000', 'Foreign'), ('단', 'Modifier'), ('기', 'Modifier'), ('대여', 'Noun'), ('금', 'Noun'), ('의', 'Josa'), ('순', 'Modifier'), ('증감', 'Noun'), ('250664889300000000', 'Number'), ('\u3000', 'Foreign'), ('장기', 'Noun'), ('대', 'Suffix'), ('여', 'Josa'), ('금', 'Noun'), ('의', 'Josa'), ('순', 'Modifier'), ('증감', 'Noun'), ('6949600010000000', 'Number'), ('\u3000', 'Foreign'), ('기', 'Modifier'), ('타', 'Modifier'), ('투자', 'Noun'), ('활동', 'Noun'), ('으로', 'Josa'), ('인한', 'Adjective'), ('현', 'Modifier'), ('금유출', 'Noun'), ('입액', 'Noun'), ('216808366015484965369', 'Number'), ('재무', 'Noun'), ('활동', 'Noun'), ('현금', 'Noun'), ('흐름', 'Noun'), ('668579302611161155910655', 'Number'), ('\u3000', 'Foreign'), ('단', 'Modifier'), ('기차', 'Noun'), ('입금', 'Noun'), ('의', 'Josa'), ('차입', 'Noun'), ('3500000000082849671947', 'Number'), ('\u3000', 'Foreign'), ('단', 'Modifier'), ('기차', 'Noun'), ('입금', 'Noun'), ('의', 'Josa'), ('상환', 'Noun'), ('50694928000206972694508', 'Number'), ('\u3000', 'Foreign'), ('장기', 'Noun'), ('차', 'Noun'), ('입금', 'Noun'), ('의', 'Josa'), ('차입', 'Noun'), ('200000000001245182096931', 'Number'), ('\u3000', 'Foreign'), ('장기', 'Noun'), ('차', 'Noun'), ('입금', 'Noun'), ('의', 'Josa'), ('상환', 'Noun'), ('3771320002642484', 'Number'), ('\u3000', 'Foreign'), ('사채', 'Noun'), ('의', 'Josa'), ('발행', 'Noun'), ('\u3000', 'Foreign'), ('9403866052933', 'Number'), ('\u3000', 'Foreign'), ('리스', 'Noun'), ('부채', 'Noun'), ('의', 'Josa'), ('상환', 'Noun'), ('7059491332959580494752', 'Number'), ('\u3000', 'Foreign'), ('당', 'Modifier'), ('기', 'Modifier'), ('손익', 'Noun'), ('공정', 'Noun'), ('가치', 'Noun'), ('측정', 'Noun'), ('금융', 'Noun'), ('부채', 'Noun'), ('의', 'Josa'), ('증가', 'Noun'), ('1049994990465003010860', 'Number'), ('\u3000', 'Foreign'), ('자기', 'Noun'), ('주식', 'Noun'), ('의', 'Josa'), ('처분', 'Noun'), ('\u3000', 'Foreign'), ('176311078889', 'Number'), ('\u3000', 'Foreign'), ('배당금', 'Noun'), ('지급', 'Noun'), ('7629176600559278532070', 'Number'), ('\u3000', 'Foreign'), ('종', 'Noun'), ('속', 'Modifier'), ('기업', 'Noun'), ('의', 'Josa'), ('유상증자', 'Noun'), ('\u3000\u3000\u3000', 'Foreign'), ('주식', 'Noun'), ('선택', 'Noun'), ('권', 'Suffix'), ('행사', 'Noun'), ('5619395570035451753700', 'Number'), ('\u3000', 'Foreign'), ('비지', 'Noun'), ('배지', 'Noun'), ('분', 'Suffix'), ('과의', 'Josa'), ('거래', 'Noun'), ('로', 'Josa'), ('인한', 'Adjective'), ('현금', 'Noun'), ('유입', 'Noun'), ('81079480091110688341632', 'Number'), ('\u3000', 'Foreign'), ('비지', 'Noun'), ('배지', 'Noun'), ('분', 'Suffix'), ('과의', 'Josa'), ('거래', 'Noun'), ('로', 'Josa'), ('인한', 'Adjective'), ('현', 'Modifier'), ('금유출', 'Noun'), ('\u3000', 'Foreign'), ('349694956535', 'Number'), ('\u3000', 'Foreign'), ('기', 'Modifier'), ('타', 'Modifier'), ('재무', 'Noun'), ('활동', 'Noun'), ('으로', 'Josa'), ('인한', 'Adjective'), ('현금', 'Noun'), ('유입', 'Noun'), ('액', 'Noun'), ('27442090051069724235602', 'Number'), ('\u3000', 'Foreign'), ('기', 'Modifier'), ('타', 'Modifier'), ('재무', 'Noun'), ('활동', 'Noun'), ('으로', 'Josa'), ('인한', 'Adjective'), ('현', 'Modifier'), ('금유출', 'Noun'), ('액', 'Noun'), ('873062340352391011490', 'Number'), ('현금', 'Noun'), ('및', 'Noun'), ('현금', 'Noun'), ('성', 'Suffix'), ('자산', 'Noun'), ('에', 'Josa'), ('대한', 'Noun'), ('환율', 'Noun'), ('변동', 'Noun'), ('효과', 'Noun'), ('1554019316299823267133', 'Number'), ('현금', 'Noun'), ('및', 'Noun'), ('현금', 'Noun'), ('성', 'Suffix'), ('자산', 'Noun'), ('의', 'Josa'), ('증가', 'Noun'), ('감소', 'Noun'), ('1156831028341429019630442', 'Number'), ('기초', 'Noun'), ('현금', 'Noun'), ('및', 'Noun'), ('현금', 'Noun'), ('성', 'Suffix'), ('자산', 'Noun'), ('27813955438273845667763547', 'Number'), ('\u3000', 'Foreign'), ('기초', 'Noun'), ('매', 'Modifier'), ('각', 'Modifier'), ('예정', 'Noun'), ('자산', 'Noun'), ('으로', 'Josa'), ('분류', 'Noun'), ('된', 'Verb'), ('현금', 'Noun'), ('및', 'Noun'), ('현금', 'Noun'), ('성', 'Suffix'), ('자산', 'Noun'), ('\u3000', 'Foreign'), ('2245363413625', 'Number'), ('\u3000', 'Foreign'), ('기초', 'Noun'), ('재무상태표', 'Noun'), ('상', 'Suffix'), ('현금', 'Noun'), ('및', 'Noun'), ('현금', 'Noun'), ('성', 'Suffix'), ('자산', 'Noun'), ('27813955438271600304349922', 'Number'), ('반기말', 'Verb'), ('현금', 'Noun'), ('및', 'Noun'), ('현금', 'Noun'), ('성', 'Suffix'), ('자산', 'Noun'), ('289707864666124166481331053', 'Number')]"
연결재무제표 주석제  기 반기       까지제  기 반기       까지네이버 주식회사와 종속기업,"[('연결', 'Noun'), ('재무제표', 'Noun'), ('주석', 'Noun'), ('제', 'Noun'), ('24', 'Number'), ('기', 'Noun'), ('반기', 'Noun'), ('2022년', 'Number'), ('1월', 'Number'), ('1일', 'Number'), ('2022년', 'Number'), ('6월', 'Number'), ('30일', 'Number'), ('까지', 'Verb'), ('제', 'Noun'), ('23', 'Number'), ('기', 'Noun'), ('반기', 'Noun'), ('2021년', 'Number'), ('1월', 'Number'), ('1일', 'Number'), ('2021년', 'Number'), ('6월', 'Number'), ('30일', 'Number'), ('까지', 'Josa'), ('네이버', 'Noun'), ('주식회사', 'Noun'), ('와', 'Josa'), ('종', 'Noun'), ('속', 'Modifier'), ('기업', 'Noun'), ('1', 'Number')]"
일반 사항 네이버 주식회사이하 회사는 인터넷 검색 사이트의 운영 온라인 정보제공사업을 영위할 목적으로   에 설립되었으며 경기도 성남시 분당구 정자일로에 본사를 두고 있습니다,"[('일반', 'Noun'), ('사항', 'Noun'), ('네이버', 'Noun'), ('주식회사', 'Noun'), ('이하', 'Noun'), ('회사', 'Noun'), ('는', 'Josa'), ('인터넷', 'Noun'), ('검색', 'Noun'), ('사이트', 'Noun'), ('의', 'Josa'), ('운영', 'Noun'), ('온라인', 'Noun'), ('정보', 'Noun'), ('제', 'Modifier'), ('공', 'Modifier'), ('사업', 'Noun'), ('을', 'Josa'), ('영위', 'Noun'), ('할', 'Verb'), ('목적', 'Noun'), ('으로', 'Josa'), ('1999년', 'Number'), ('6월', 'Number'), ('2일', 'Number'), ('에', 'Foreign'), ('설립', 'Noun'), ('되었으며', 'Verb'), ('경기도', 'Noun'), ('성남시', 'Noun'), ('분당구', 'Noun'), ('정자', 'Noun'), ('일로', 'Noun'), ('95', 'Number'), ('에', 'Josa'), ('본사', 'Noun'), ('를', 'Josa'), ('두고', 'Verb'), ('있습니다', 'Adjective')]"
회사는   자로 한국거래소 코스닥시장에 상장되었으며   에 코스닥시장에서 유가증권시장으로 이전 상장하였습니다,"[('회사', 'Noun'), ('는', 'Josa'), ('2002년', 'Number'), ('10월', 'Number'), ('29일', 'Number'), ('자로', 'Foreign'), ('한국', 'Noun'), ('거래소', 'Noun'), ('코스닥시장', 'Noun'), ('에', 'Josa'), ('상장', 'Noun'), ('되었으며', 'Verb'), ('2008년', 'Number'), ('11월', 'Number'), ('28일', 'Number'), ('에', 'Foreign'), ('코스닥시장', 'Noun'), ('에서', 'Josa'), ('유가', 'Noun'), ('증권', 'Noun'), ('시장', 'Noun'), ('으로', 'Josa'), ('이전', 'Noun'), ('상장', 'Noun'), ('하였습니다', 'Verb')]"
 등으로 구성되어 있습니다,"[('16', 'Number'), ('등', 'Noun'), ('으로', 'Josa'), ('구성', 'Noun'), ('되어', 'Verb'), ('있습니다', 'Adjective')]"
회사 종속기업이하 네이버 주식회사와 종속기업을 일괄하여 연결회사의 사업은 인터넷 검색사이트의 운영 온라인 정보제공 사업 등으로 구성되어 있습니다,"[('회사', 'Noun'), ('종', 'Noun'), ('속', 'Modifier'), ('기업', 'Noun'), ('이하', 'Noun'), ('네이버', 'Noun'), ('주식회사', 'Noun'), ('와', 'Josa'), ('종', 'Noun'), ('속', 'Modifier'), ('기업', 'Noun'), ('을', 'Josa'), ('일괄', 'Noun'), ('하여', 'Verb'), ('연결', 'Noun'), ('회사', 'Noun'), ('의', 'Josa'), ('사업', 'Noun'), ('은', 'Josa'), ('인터넷', 'Noun'), ('검색', 'Noun'), ('사이트', 'Noun'), ('의', 'Josa'), ('운영', 'Noun'), ('온라인', 'Noun'), ('정보', 'Noun'), ('제공', 'Noun'), ('사업', 'Noun'), ('등', 'Noun'), ('으로', 'Josa'), ('구성', 'Noun'), ('되어', 'Verb'), ('있습니다', 'Adjective')]"
최대주주회사명소재국가주요 영업활동지분율결산월당반기말전기말네이버 주식회사네이버클라우드 주식회사대한민국클라우드 서비스 운영00,"[('최대', 'Noun'), ('주주', 'Noun'), ('회사', 'Noun'), ('명', 'Suffix'), ('소재', 'Noun'), ('국가', 'Noun'), ('주요', 'Noun'), ('영업', 'Noun'), ('활동', 'Noun'), ('지', 'Josa'), ('분율', 'Noun'), ('1', 'Number'), ('결산', 'Noun'), ('월', 'Noun'), ('당', 'Suffix'), ('반기말전기', 'Verb'), ('말', 'Noun'), ('네이버', 'Noun'), ('주식회사', 'Noun'), ('네이버', 'Noun'), ('클라우드', 'Noun'), ('주식회사', 'Noun'), ('대한민국', 'Noun'), ('클라우드', 'Noun'), ('서비스', 'Noun'), ('운영', 'Noun'), ('100', 'Number')]"
